,word1,word2,pred_sl,pred_sd,act_sl,act_sd,pred_act_gap
39,显著的,明显,5.07,0.26,4.18,2.21,0.8900000000000006
40,暴力,柔软,0.0,0.0,0.0,0.0,0.0
41,害怕,急,1.6,0.51,0.18,0.42,1.4200000000000002
42,非法,不道德,3.8,0.41,2.18,1.23,1.6199999999999997
43,严酷,残酷,5.07,0.26,4.27,1.49,0.8000000000000007
44,粗糙,丑陋,2.47,0.52,0.45,0.97,2.02
45,难以置信,普通,0.13,0.35,0.0,0.0,0.13
46,尖,平滑,0.0,0.0,0.18,0.63,-0.18
47,容易,灵活,1.67,0.49,0.45,0.85,1.22
48,满载,沉重,1.07,0.26,0.73,0.97,0.3400000000000001
49,轻松,强调,0.0,0.0,0.0,0.0,0.0
50,中性,未拿定主意,1.13,0.35,0.64,1.49,0.4899999999999999
51,闻名,国民,1.8,0.41,0.0,0.0,1.8
52,乱,清洁,0.0,0.0,0.09,0.0,-0.09
53,新,新鲜,4.8,0.41,4.0,0.95,0.7999999999999998
54,孩子气,傻,3.07,0.46,2.91,1.33,0.1599999999999997
55,愉快,精彩,2.6,0.63,2.55,1.27,0.050000000000000266
56,旧,杂,0.87,0.35,0.0,0.0,0.87
57,羞耻,心烦,1.93,0.26,0.27,0.67,1.66
58,普通,冷,0.8,0.41,0.0,0.0,0.8
59,生病,疯,2.27,0.46,0.91,2.0,1.3599999999999999
60,每月,每周,3.47,0.64,1.64,1.26,1.8300000000000003
61,仁慈地,温和地,4.8,0.41,3.36,1.71,1.44
62,不同的,奇怪地,1.67,0.49,0.36,0.7,1.31
63,和平地,混乱,0.0,0.0,0.0,0.0,0.0
64,好心地,仁慈地,5.53,0.52,4.64,1.07,0.8900000000000006
65,显然,不显眼地,0.33,0.49,0.36,0.84,-0.02999999999999997
66,大声地,微妙地,0.13,0.35,0.0,0.0,0.13
67,异常,奇怪地,4.33,0.49,3.73,1.58,0.6000000000000001
68,谨慎地,有礼貌地,3.4,0.51,0.64,0.95,2.76
69,异常地,一般,1.07,0.26,0.0,0.0,1.07
70,在家里,在别处,2.6,0.63,0.36,0.84,2.24
71,理想地,实际地,1.0,0.65,0.18,0.42,0.8200000000000001
72,通常,日常,5.07,0.26,3.18,1.62,1.8900000000000001
73,准确地,积极地,0.87,0.52,0.64,1.06,0.22999999999999998
74,今天晚上,今天,4.13,0.35,2.36,1.51,1.77
75,两次,总是,1.47,0.52,0.0,0.0,1.47
76,最近,现实地,0.87,0.52,0.0,0.0,0.87
77,粗糙地,大致,3.4,0.51,0.91,1.56,2.4899999999999998
78,死气沉沉的,高高兴兴地,0.0,0.0,0.36,0.84,-0.36
79,稍微地,大致,3.53,0.64,2.0,1.45,1.5299999999999998
80,大致地,容易地,1.13,0.52,0.0,0.0,1.13
81,准确地,精确地,6.0,0.0,5.45,0.84,0.5499999999999998
82,两次,多,1.8,0.41,0.18,0.63,1.62
83,紧紧地,难以置信地,0.47,0.52,0.0,0.0,0.47
84,有时,每当,2.33,0.49,0.55,1.35,1.78
85,极其,非常,5.6,0.51,4.55,1.58,1.0499999999999998
86,看来,显然,3.0,0.38,1.91,1.7,1.09
87,紧张地,焦急地,4.93,0.26,3.82,1.56,1.1099999999999999
88,通常,很少地,1.33,0.49,0.36,1.26,0.9700000000000001
89,有意义地,特别,1.67,0.62,3.0,1.89,-1.33
90,重要地,真实地,2.33,0.49,0.0,0.0,2.33
91,自豪的,谦逊地,0.0,0.0,0.45,0.85,-0.45
92,香芹,松饼,0.0,0.0,0.0,0.0,0.0
93,女儿,孩子,5.0,0.0,2.91,1.29,2.09
94,闪电攻击,攻击,4.13,0.35,3.45,1.58,0.6799999999999997
95,战斗,好斗,3.47,0.64,3.0,1.62,0.4700000000000002
96,作曲家,作家,2.67,0.49,2.55,1.77,0.1200000000000001
97,主机板,主板,5.67,0.49,3.27,2.31,2.4
98,船,车,2.0,0.0,0.36,0.48,1.6400000000000001
99,无穷,零,0.8,0.41,0.0,0.0,0.8
100,床,家俱,3.4,0.51,3.55,1.26,-0.1499999999999999
101,诗,韵律,3.47,0.74,0.36,0.32,3.1100000000000003
102,肚子,卧室,0.13,0.35,0.0,0.0,0.13
103,岩浆,火山,5.0,0.0,1.55,1.9,3.45
104,碗,尾巴,0.0,0.0,0.0,0.0,0.0
105,奖学金,学费,3.6,0.51,0.73,1.55,2.87
106,政治家,总统,4.53,0.52,3.09,1.7,1.4400000000000004
107,泡,肥皂泡沫,4.4,0.51,3.73,1.25,0.6700000000000004
108,节奏,旋律,4.6,0.51,3.64,1.52,0.9599999999999995
109,校园,大学,4.8,0.41,2.82,1.4,1.98
110,锡,金属,5.07,0.26,2.73,1.55,2.3400000000000003
111,草,刀口,0.0,0.0,0.0,0.0,0.0
112,多面体,演员,0.0,0.0,0.0,0.0,0.0
113,日期,日历,4.93,0.26,2.73,1.83,2.1999999999999997
114,门,走廊,2.67,0.49,0.36,0.42,2.31
115,皇帝,宪法,1.07,0.26,0.09,0.32,0.9800000000000001
116,丰富,许多,3.53,0.52,4.18,1.03,-0.6499999999999999
117,原木,沐浴,0.07,0.26,0.0,0.0,0.07
118,雨,薄雾,2.8,0.41,0.82,1.45,1.98
119,苹果,柠檬,3.47,0.64,0.18,0.32,3.29
120,幸福,悲伤,0.27,0.46,0.0,0.0,0.27
121,走道,大厅,2.6,0.51,0.18,0.32,2.42
122,红酒,酒,5.07,0.26,4.0,1.29,1.0700000000000003
123,导演,摄影,1.93,0.26,1.18,1.2,0.75
124,老鹰,猎鹰,4.8,0.41,3.18,1.94,1.6199999999999997
125,周末,种族,0.0,0.0,0.0,0.0,0.0
126,书,圣经,3.67,0.49,2.36,1.35,1.31
127,财富,名誉,2.53,0.52,1.0,1.29,1.5299999999999998
128,尾巴,后部,4.0,0.38,2.91,1.6,1.0899999999999999
129,手臂,骨头,2.2,0.41,0.45,0.84,1.7500000000000002
130,海滩,暗礁,2.07,0.46,0.18,0.63,1.89
131,过道,走廊,5.27,0.46,4.27,1.42,1.0
132,薄荷,博物馆,0.0,0.0,0.0,0.0,0.0
133,游戏,乐趣,3.33,0.62,0.45,0.85,2.88
134,枪,大炮,3.27,0.46,1.73,1.62,1.54
135,深度,大小,1.93,0.26,0.82,1.29,1.1099999999999999
136,作者,创造者,4.67,0.49,4.0,1.23,0.6699999999999999
137,合金,钢,4.2,0.41,3.82,1.14,0.38000000000000034
138,威士忌酒,杜松子酒,3.53,0.52,1.64,1.65,1.89
139,罐,瓶子,2.93,0.46,2.55,2.07,0.38000000000000034
140,报纸,资料,2.73,0.59,1.73,1.25,1.0
141,航空,飞行,4.73,0.46,3.0,2.08,1.7300000000000004
142,汽车,软管,0.0,0.0,0.09,0.32,-0.09
143,募捐,发展,1.0,0.0,0.09,0.32,0.91
144,房间,大厦,1.73,0.59,0.18,0.42,1.55
145,树枝,手臂,2.4,0.51,0.09,0.32,2.31
146,法庭,正义,3.73,0.46,0.91,2.02,2.82
147,女孩,小孩,5.0,0.0,2.91,1.63,2.09
148,雪,风暴,3.2,0.56,0.82,0.92,2.3800000000000003
149,音乐,旋律,4.73,0.46,3.64,1.49,1.0900000000000003
150,公主,饼干,0.0,0.0,0.0,0.0,0.0
151,任务,女人,0.73,0.46,0.0,0.0,0.73
152,猫,狮子,3.87,0.35,0.91,1.62,2.96
153,电影,剧院,3.53,0.52,1.91,1.94,1.6199999999999999
154,态度,自信,3.0,0.53,1.27,1.16,1.73
155,老师,教练,3.87,0.35,2.27,1.51,1.6
156,续集,相机,0.0,0.0,0.09,0.32,-0.09
157,意外,书,0.0,0.0,0.0,0.0,0.0
158,文章,杂志,4.47,0.52,2.09,1.4,2.38
159,母鸡,火鸡,3.47,0.64,2.27,1.62,1.2000000000000002
160,缺席,在场,0.27,0.46,0.18,0.32,0.09000000000000002
161,客串角色,性能,0.4,0.51,0.09,0.32,0.31000000000000005
162,便士,便宜货,1.87,0.35,0.09,0.32,1.78
163,床,医院,1.73,0.59,0.45,0.67,1.28
164,牛,山羊,4.07,0.46,0.45,0.7,3.62
165,血液,骨髓,4.2,0.77,0.36,0.97,3.8400000000000003
166,足球,英式足球,5.53,0.52,4.27,1.62,1.2600000000000007
167,尖顶,教堂,3.13,0.52,0.73,1.26,2.4
168,木,原木,4.93,0.26,4.18,1.6,0.75
169,车,高速公路,2.13,0.52,0.09,0.32,2.04
170,章,选择,0.4,0.51,0.09,0.32,0.31000000000000005
171,幸福,和平,3.6,0.51,2.27,1.58,1.33
172,喷嘴,流体,3.2,0.56,0.0,0.0,3.2
173,洞,协议,0.0,0.0,0.0,0.0,0.0
174,踝,窗口,0.0,0.0,0.0,0.0,0.0
175,早餐,培根,3.47,0.52,0.45,0.71,3.02
176,小说,作家,4.33,0.49,0.09,0.32,4.24
177,病人,复诊,4.07,0.7,0.36,0.84,3.7100000000000004
178,大灾变,火,2.8,0.56,0.82,1.57,1.98
179,冠军,优胜者,5.8,0.41,5.55,0.53,0.25
180,侵略,敌意,4.47,0.52,1.64,1.58,2.83
181,协议,条件,3.07,0.59,2.27,1.62,0.7999999999999998
182,滑雪板,滑雪,4.93,0.26,1.45,1.72,3.4799999999999995
183,工作者,雇主,2.47,0.64,0.27,0.67,2.2
184,蔗糖,糖类,4.73,0.46,3.36,1.71,1.3700000000000006
185,洗手间,厨房,1.87,0.35,0.18,0.63,1.6900000000000002
186,帮手,女仆,4.33,0.49,2.55,1.34,1.7800000000000002
187,士兵,和平,1.27,0.46,0.09,0.32,1.18
188,感觉,直觉,4.47,0.52,4.09,1.25,0.3799999999999999
189,子程序,编译器,2.4,0.51,0.73,1.48,1.67
190,洞,妻子,0.0,0.0,0.64,1.89,-0.64
191,狗,马,1.87,0.35,0.82,1.25,1.0500000000000003
192,乐队,管弦乐队,5.0,0.0,3.91,1.29,1.0899999999999999
193,衣服,外套,4.73,0.46,3.27,1.34,1.4600000000000004
194,荣誉,敬重,4.93,0.46,0.64,1.49,4.29
195,谷,凹地,4.0,0.0,2.45,2.37,1.5499999999999998
196,课程,肚子,0.0,0.0,0.0,0.0,0.0
197,天神,魔鬼,1.8,0.41,0.09,0.32,1.71
198,身体,脊柱,4.67,0.49,1.36,1.35,3.3099999999999996
199,规则,惯例,4.87,0.35,2.55,0.97,2.3200000000000003
200,苍蝇,蚂蚁,2.93,0.46,0.64,1.07,2.29
201,骨头,牙齿,3.2,0.41,0.64,0.97,2.56
202,力量,能力,4.93,0.26,2.91,1.29,2.0199999999999996
203,床,毯子,2.53,0.52,0.09,0.32,2.44
204,便条,作业,1.27,0.46,0.45,1.58,0.8200000000000001
205,汽车,货车,4.27,0.46,2.82,1.52,1.4499999999999997
206,身体,胸部,4.93,0.26,2.0,1.29,2.9299999999999997
207,商业,工业,4.2,0.41,0.91,1.45,3.29
208,肾,器官,5.27,0.46,4.36,1.06,0.9099999999999993
209,晚上,章节,0.0,0.0,0.0,0.0,0.0
210,大麻,草药,3.53,0.52,2.64,1.26,0.8899999999999997
211,重新安葬,坟墓,3.33,0.49,0.64,0.82,2.69
212,人,一分钱,0.8,0.41,0.0,0.0,0.8
213,恶意软件,蠕虫,4.53,0.52,0.91,1.63,3.62
214,人物,人,4.93,0.26,4.27,1.77,0.6600000000000001
215,爆玉米花,电影,2.33,0.62,0.45,0.97,1.8800000000000001
216,蝴蝶,玫瑰,1.6,0.51,0.55,1.9,1.05
217,自行车,卧室,0.0,0.0,0.0,0.0,0.0
218,鸵鸟,果园,0.93,0.26,0.0,0.0,0.93
219,蜥蜴,鳄鱼,3.27,0.46,0.45,0.97,2.82
220,河流,大海,4.53,0.52,2.09,1.37,2.4400000000000004
221,领导,经理,5.0,0.0,2.0,0.99,3.0
222,容器,老鼠,0.0,0.0,0.0,0.0,0.0
223,司机,飞行员,3.47,0.52,1.45,1.78,2.0200000000000005
224,检察官,律师,4.67,0.49,1.55,1.51,3.12
225,眉头,眼睛,4.0,0.53,0.55,0.84,3.45
226,米,码,4.47,0.64,2.27,2.11,2.1999999999999997
227,队长,水手,3.0,0.38,0.09,0.32,2.91
228,工人,机械师,3.87,0.35,2.36,1.18,1.5100000000000002
229,首词,句法,1.13,0.35,0.45,0.67,0.6799999999999999
230,海军,军队,5.0,0.0,3.82,1.48,1.1800000000000002
231,车,出租车,5.0,0.0,3.45,0.95,1.5499999999999998
232,公式,日志,0.27,0.46,0.0,0.0,0.27
233,飞机,机场,3.47,0.64,1.09,1.41,2.38
234,云,薄雾,4.13,0.35,2.91,1.15,1.2199999999999998
235,密码,标志,1.2,0.41,0.09,0.32,1.1099999999999999
236,手臂,脖子,4.0,0.38,0.18,0.32,3.82
237,词,页,0.53,0.52,0.0,0.0,0.53
238,航空电子学,航空学,4.87,0.35,3.09,1.25,1.7800000000000002
239,飞机场,片,0.4,0.51,0.0,0.0,0.4
240,历史学家,史学家,6.0,0.0,5.55,0.71,0.4500000000000002
241,篱笆,跳跃,0.0,0.0,0.0,0.0,0.0
242,后世,炼狱,0.87,0.35,0.09,0.32,0.78
243,电动机,发动机,5.0,0.0,2.45,1.08,2.55
244,猫,兔子,3.33,0.49,0.55,0.84,2.7800000000000002
245,蜜蜂,蚂蚁,4.2,0.56,0.45,0.48,3.75
246,暴民,人群,3.33,0.62,0.91,0.92,2.42
247,烟草,香烟,4.13,0.52,4.82,0.74,-0.6900000000000004
248,花,灌木,2.8,0.56,0.64,0.95,2.1599999999999997
249,徽章,玻璃,0.0,0.0,0.09,0.32,-0.09
250,鼻子,嘴巴,3.2,0.56,0.09,0.32,3.1100000000000003
251,环球航行,行李,0.87,0.35,0.0,0.0,0.87
252,智力,洞察力,4.73,0.46,2.36,1.49,2.3700000000000006
253,手,脚,3.73,0.7,0.45,0.84,3.28
254,风尚,时装,4.0,0.53,2.45,1.58,1.5499999999999998
255,证明,事实,3.93,0.96,0.82,1.66,3.1100000000000003
256,生物学家,显微镜,2.27,0.46,0.18,0.42,2.09
257,仆人,奴隶,3.2,0.56,3.36,0.97,-0.1599999999999997
258,肌肉,舌头,2.4,0.51,0.36,0.52,2.04
259,数学家,节目,0.0,0.0,0.0,0.0,0.0
260,代码,符号,3.8,0.41,2.91,1.52,0.8899999999999997
261,乳制品,蜜糖,1.6,0.51,0.36,0.95,1.2400000000000002
262,雪,冰,5.0,0.0,2.55,2.12,2.45
263,酒,白兰地酒,4.87,0.35,3.64,1.43,1.23
264,价值观,信念,5.0,0.0,3.55,1.78,1.4500000000000002
265,雪,天气,2.87,0.52,1.73,1.43,1.1400000000000001
266,手指,手掌,4.2,0.41,1.82,1.77,2.38
267,价值,价格,4.13,0.35,3.73,1.03,0.3999999999999999
268,秒,分钟,4.13,0.52,2.09,1.75,2.04
269,一分钱,尺寸,0.07,0.26,0.0,0.0,0.07
270,逻辑,算术,2.0,0.38,2.09,1.63,-0.08999999999999986
271,牛,家牛,5.47,0.52,3.55,1.07,1.92
272,人群,束,0.87,0.35,0.0,0.0,0.87
273,云,窗口,0.27,0.46,0.0,0.0,0.27
274,大主教,主教,5.0,0.0,4.27,0.92,0.7300000000000004
275,世纪,年,4.0,0.38,2.0,1.7,2.0
276,行动,课程,1.13,0.35,0.36,0.7,0.7699999999999999
277,身体,肚子,4.6,0.51,1.73,1.57,2.8699999999999997
278,暴风雨,飓风,4.87,0.35,2.64,1.51,2.23
279,指甲,手,2.93,0.59,0.55,0.7,2.38
280,衣服,壁橱,2.07,0.26,0.55,1.07,1.5199999999999998
281,男孩,孩子,5.0,0.0,3.36,1.26,1.6400000000000001
282,大气层,臭氧,3.33,0.49,2.64,1.07,0.69
283,意见,主意,4.4,0.51,3.73,1.69,0.6700000000000004
284,契约,协议,5.07,0.26,4.64,0.92,0.4300000000000006
285,磁盘,电脑,2.33,0.62,0.55,0.71,1.78
286,晚餐,汤,2.87,0.35,0.45,1.27,2.42
287,水,盐,1.2,0.56,0.36,0.7,0.84
288,男人,嫌疑人,1.53,0.52,0.55,0.85,0.98
289,朋友,宾客,3.8,0.41,3.18,1.7,0.6199999999999997
290,衣服,布料,4.73,0.46,1.45,1.58,3.2800000000000002
291,家伙,帅哥,2.87,0.35,0.82,1.1,2.0500000000000003
292,吉他,鼓,2.33,0.49,0.36,0.7,1.9700000000000002
293,歌剧,电影,3.0,0.53,0.91,1.49,2.09
294,海军,岛,1.07,0.26,0.09,0.32,0.9800000000000001
295,大自然,植物群,4.2,0.56,1.82,1.81,2.38
296,犯罪,违反,4.87,0.35,3.45,0.84,1.42
297,橡木,枫木,5.0,0.0,2.36,1.64,2.64
298,蝙蝠,吸血鬼,2.13,0.64,0.55,0.85,1.5799999999999998
299,伞,暖炉,0.4,0.51,0.09,0.32,0.31000000000000005
300,财富,声望,2.8,0.41,0.64,1.57,2.1599999999999997
301,生日,日期,3.87,0.35,1.45,0.71,2.42
302,副驾驶,座舱,3.67,0.62,0.64,1.25,3.03
303,传感器,散热器,1.47,0.52,0.36,0.7,1.1099999999999999
304,学校,年级,3.47,0.52,1.09,1.29,2.38
305,歌曲,演员,1.4,0.51,0.36,0.97,1.04
306,花朵,忍耐力,0.07,0.26,0.45,1.58,-0.38
307,面包,小麦粉,4.73,0.46,1.73,1.43,3.0000000000000004
308,昆虫,蜜蜂,5.0,0.0,3.0,1.75,2.0
309,喇叭,鼓,2.4,0.51,0.09,0.32,2.31
310,心情,情感,5.0,0.0,3.18,1.62,1.8199999999999998
311,传记,小说,3.6,0.63,2.64,1.35,0.96
312,活塞,发动机,3.67,0.82,1.18,1.23,2.49
313,人口,人,5.13,0.35,2.55,1.65,2.58
314,飞机,喷气式飞机,5.0,0.0,3.55,1.96,1.4500000000000002
315,容器,静脉,1.8,0.41,0.0,0.0,1.8
316,地板,甲板,3.13,0.52,2.36,1.57,0.77
317,南,北,1.93,0.7,0.18,0.32,1.75
318,纱,线,3.33,0.62,1.45,1.35,1.8800000000000001
319,房间,单身牢房,3.27,0.46,2.27,1.93,1.0
320,下面,侧面,2.13,0.35,0.18,0.42,1.95
321,公司,企业,5.13,0.35,4.64,0.82,0.4900000000000002
322,音节,词元,2.53,0.52,1.0,1.37,1.5299999999999998
323,律师,画廊,0.07,0.26,0.0,0.0,0.07
324,男人,武士,3.47,0.52,0.55,0.7,2.92
325,城镇,城市,5.0,0.0,3.82,1.57,1.1800000000000002
326,蛇,蜥蜴,3.93,0.26,0.91,1.62,3.02
327,地图,广场,1.13,0.35,0.27,0.63,0.8599999999999999
328,锡,铝,3.2,0.56,0.73,1.62,2.47
329,水平,得分,1.87,0.35,0.73,1.48,1.1400000000000001
330,门,门口,3.93,0.26,3.64,1.78,0.29000000000000004
331,指甲,拇指,2.0,0.53,0.45,1.08,1.55
332,甲板,老鼠,0.07,0.26,0.0,0.0,0.07
333,大厦,雕塑家,0.27,0.46,0.0,0.0,0.27
334,单身牢房,锁起来,1.67,0.62,1.09,1.76,0.5799999999999998
335,王冠,锁匙,0.07,0.26,0.0,0.0,0.07
336,电线,软线,3.73,0.46,1.18,1.32,2.55
337,图表,图解,5.0,0.0,3.18,1.14,1.8199999999999998
338,成年人,监护人,3.0,0.38,2.64,1.89,0.3599999999999999
339,翻译者,外国人,1.13,0.35,0.36,0.67,0.7699999999999999
340,月亮,行星,3.27,0.8,2.73,2.04,0.54
341,歌谣,歌曲,5.0,0.0,3.09,1.2,1.9100000000000001
342,钱包,袋,2.73,0.59,0.91,0.94,1.8199999999999998
343,键盘,光,0.07,0.26,0.09,0.32,-0.01999999999999999
344,冬天,夏天,1.87,0.74,0.09,0.32,1.78
345,菜单,点菜,3.47,0.52,1.45,1.34,2.0200000000000005
346,血液,肉,2.07,0.59,0.36,0.67,1.71
347,新娘,公主,1.8,0.41,0.18,0.42,1.62
348,任务,稻草,0.0,0.0,0.0,0.0,0.0
349,裁判官,法官,5.0,0.0,3.55,1.49,1.4500000000000002
350,分界线,国境,4.07,0.26,3.18,1.45,0.8900000000000001
351,书,正文,2.73,0.46,2.55,1.51,0.18000000000000016
352,癌症,疾病,5.33,0.49,3.91,1.4,1.42
353,优雅,风格,3.53,0.64,1.82,1.29,1.7099999999999997
354,星,明亮,1.33,0.49,0.27,0.67,1.06
355,失败,使气馁,2.2,0.56,3.0,1.75,-0.7999999999999998
356,掩盖,保护,3.2,0.41,1.18,1.77,2.0200000000000005
357,偷,购买,0.93,0.26,0.55,0.97,0.38
358,说话,低语,5.0,0.0,3.0,1.1,2.0
359,提醒,忘记,0.93,0.46,0.36,0.84,0.5700000000000001
360,问,求情,2.07,0.26,0.27,0.67,1.7999999999999998
361,听,听见,5.8,0.41,4.27,1.57,1.5300000000000002
362,侮辱,得罪,4.53,0.52,2.82,1.45,1.7100000000000004
363,完成,毕业,4.93,0.46,2.36,1.57,2.57
364,玩,搏斗,1.0,0.0,0.36,0.52,0.64
365,搜索,看,2.6,0.51,1.09,1.23,1.51
366,告诉,提醒,3.93,0.26,2.91,1.32,1.02
367,攻击,加剧,2.73,0.46,0.36,0.84,2.37
368,接受,原谅,2.87,0.35,2.55,1.06,0.3200000000000003
369,创建,做,3.8,0.41,0.82,1.1,2.98
370,戏弄,伤害,2.67,0.49,0.64,1.06,2.03
371,腐烂,毁灭,2.87,0.52,2.64,1.2,0.22999999999999998
372,找到,消失,0.8,0.41,0.0,0.0,0.8
373,断绝亲子关系,疏忽,1.93,0.26,0.0,0.0,1.93
374,记得,想,4.33,0.49,0.36,1.26,3.97
375,接受,承认,5.0,0.0,3.27,1.72,1.73
376,给,偷,0.93,0.26,0.36,0.84,0.5700000000000001
377,咬,搏斗,1.67,0.49,1.73,1.48,-0.06000000000000005
378,成功,失败,0.2,0.41,0.36,0.84,-0.15999999999999998
379,说谎,装作,3.73,0.46,2.27,1.78,1.46
380,聚集,收集,4.4,0.51,2.73,1.97,1.6700000000000004
381,出席,到达,3.4,0.51,3.09,1.7,0.31000000000000005
382,做,戒除,1.0,0.0,0.0,0.0,1.0
383,批评,讨厌,2.07,0.26,0.45,0.48,1.6199999999999999
384,离开,参加,0.87,0.35,0.36,0.84,0.51
385,搜索,狩猎,3.4,0.51,0.73,1.14,2.67
386,逃跑,逃走,5.93,0.26,5.64,0.42,0.29000000000000004
387,杀,防守,0.47,0.52,0.36,0.84,0.10999999999999999
388,打,吸引,1.0,0.0,0.0,0.0,1.0
389,使心烦,受伤,2.07,0.26,0.09,0.32,1.9799999999999998
390,讨论,说明,3.2,0.41,2.0,1.25,1.2000000000000002
391,忽略,避免,3.2,0.56,0.0,0.0,3.2
392,使灰心,使气馁,5.87,0.35,4.73,1.1,1.1399999999999997
393,追求,说服,1.67,0.49,0.18,0.42,1.49
394,离开,徘徊,1.2,0.41,0.09,0.32,1.1099999999999999
395,羞辱,安慰,0.27,0.46,0.18,0.42,0.09000000000000002
396,停,驾驶,0.8,0.41,0.09,0.32,0.7100000000000001
397,傻笑,大笑,3.67,0.49,3.09,1.52,0.5800000000000001
398,允许,反驳,0.67,0.49,0.0,0.0,0.67
399,搜索,查询,4.6,0.51,3.91,0.92,0.6899999999999995
400,离开,忽略,1.87,0.35,0.36,0.97,1.5100000000000002
401,分数,评分,3.87,0.35,2.91,1.76,0.96
402,分析,评估,4.87,0.35,4.45,1.17,0.41999999999999993
403,出席,争论,0.07,0.26,0.18,0.42,-0.10999999999999999
404,步行,站立,1.33,0.49,0.36,0.7,0.9700000000000001
405,混合,溶解,3.2,0.56,0.55,0.84,2.6500000000000004
406,收藏,保存,4.67,0.49,4.55,1.17,0.1200000000000001
407,拿,交付,2.07,0.26,0.18,0.42,1.89
408,做,赚,2.0,0.53,0.36,0.84,1.6400000000000001
409,捏,用拳猛击,1.2,0.41,0.36,0.84,0.84
410,放开,按下,0.33,0.49,0.0,0.0,0.33
411,担心,浪费,0.2,0.41,0.0,0.0,0.2
412,知道,理解,5.0,0.0,3.82,0.94,1.1800000000000002
413,选择,挑选,6.0,0.0,3.55,1.71,2.45
414,了解,原谅,2.0,0.38,0.64,0.95,1.3599999999999999
415,借,乞求,2.0,0.53,1.09,1.81,0.9099999999999999
416,拿,拥有,2.87,0.35,0.36,0.97,2.5100000000000002
417,离开,留,0.73,0.59,0.18,0.63,0.55
418,到达,离开,0.47,0.64,0.27,0.95,0.19999999999999996
419,创建,潜水,0.0,0.0,0.0,0.0,0.0
420,享受,娱乐,4.0,0.38,1.0,1.45,3.0
421,建议,劝告,5.0,0.0,2.91,1.89,2.09
422,编织,移动,1.47,0.52,0.0,0.0,1.47
423,运输,电梯,0.93,0.46,1.45,1.57,-0.5199999999999999
424,留,保留,5.6,0.51,3.64,1.55,1.9599999999999995
425,同意,争论,0.47,0.52,0.36,0.84,0.10999999999999999
426,选择,选举,4.47,0.52,2.73,1.75,1.7399999999999998
427,假设,预测,2.87,0.35,4.82,0.42,-1.9500000000000002
428,欲望,想要,4.93,0.26,4.18,0.82,0.75
429,赦免,原谅,5.27,0.46,3.82,1.76,1.4499999999999997
430,啜,大口地吃,2.73,1.1,0.36,0.7,2.37
431,驱逐,离开,3.13,0.64,2.36,1.69,0.77
432,坠落,伤害,1.8,0.41,0.55,1.35,1.25
433,成功,尝试,2.47,0.52,0.27,0.95,2.2
434,承诺,发誓,4.87,0.35,3.91,1.66,0.96
