,word1,word2,pred_sl,pred_sd,act_sl,act_sd,pred_act_gap
66,大声地,微妙地,0.0,0.0,0.0,0.0,0.0
67,异常,奇怪地,4.4,0.63,3.73,1.58,0.6700000000000004
68,谨慎地,有礼貌地,0.67,0.98,0.64,0.95,0.030000000000000027
69,异常地,一般,0.0,0.0,0.0,0.0,0.0
70,在家里,在别处,0.0,0.0,0.36,0.84,-0.36
71,理想地,实际地,0.0,0.0,0.18,0.42,-0.18
72,通常,日常,4.0,0.0,3.18,1.62,0.8199999999999998
73,准确地,积极地,0.0,0.0,0.64,1.06,-0.64
74,今天晚上,今天,2.0,0.0,2.36,1.51,-0.3599999999999999
75,两次,总是,0.0,0.0,0.0,0.0,0.0
76,最近,现实地,0.0,0.0,0.0,0.0,0.0
77,粗糙地,大致,4.0,0.0,0.91,1.56,3.09
78,死气沉沉的,高高兴兴地,0.0,0.0,0.36,0.84,-0.36
79,稍微地,大致,4.0,0.0,2.0,1.45,2.0
80,大致地,容易地,0.0,0.0,0.0,0.0,0.0
81,准确地,精确地,6.0,0.0,5.45,0.84,0.5499999999999998
82,两次,多,0.0,0.0,0.18,0.63,-0.18
83,紧紧地,难以置信地,0.0,0.0,0.0,0.0,0.0
84,有时,每当,0.0,0.0,0.55,1.35,-0.55
85,极其,非常,6.0,0.0,4.55,1.58,1.4500000000000002
86,看来,显然,6.0,0.0,1.91,1.7,4.09
87,紧张地,焦急地,5.6,0.83,3.82,1.56,1.7799999999999998
88,通常,很少地,0.0,0.0,0.36,1.26,-0.36
89,有意义地,特别,0.13,0.52,3.0,1.89,-2.87
90,重要地,真实地,0.0,0.0,0.0,0.0,0.0
91,自豪的,谦逊地,0.0,0.0,0.45,0.85,-0.45
92,香芹,松饼,0.0,0.0,0.0,0.0,0.0
93,女儿,孩子,4.0,0.0,2.91,1.29,1.0899999999999999
94,闪电攻击,攻击,4.0,0.0,3.45,1.58,0.5499999999999998
95,战斗,好斗,0.13,0.52,3.0,1.62,-2.87
96,作曲家,作家,2.0,0.0,2.55,1.77,-0.5499999999999998
97,主机板,主板,6.0,0.0,3.27,2.31,2.73
98,船,车,1.33,0.62,0.36,0.48,0.9700000000000001
99,无穷,零,0.0,0.0,0.0,0.0,0.0
100,床,家俱,3.93,0.26,3.55,1.26,0.38000000000000034
101,诗,韵律,2.47,0.52,0.36,0.32,2.1100000000000003
102,肚子,卧室,0.0,0.0,0.0,0.0,0.0
103,岩浆,火山,3.13,0.92,1.55,1.9,1.5799999999999998
104,碗,尾巴,0.0,0.0,0.0,0.0,0.0
105,奖学金,学费,2.73,0.7,0.73,1.55,2.0
106,政治家,总统,2.0,0.0,3.09,1.7,-1.0899999999999999
107,泡,肥皂泡沫,3.73,0.7,3.73,1.25,0.0
108,节奏,旋律,4.6,0.63,3.64,1.52,0.9599999999999995
109,校园,大学,2.87,0.74,2.82,1.4,0.050000000000000266
110,锡,金属,3.93,0.26,2.73,1.55,1.2000000000000002
111,草,刀口,0.0,0.0,0.0,0.0,0.0
112,多面体,演员,0.0,0.0,0.0,0.0,0.0
113,日期,日历,2.73,0.7,2.73,1.83,0.0
114,门,走廊,1.2,0.68,0.36,0.42,0.84
115,皇帝,宪法,0.0,0.0,0.09,0.32,-0.09
116,丰富,许多,4.6,0.63,4.18,1.03,0.41999999999999993
117,原木,沐浴,0.0,0.0,0.0,0.0,0.0
118,雨,薄雾,1.33,0.62,0.82,1.45,0.5100000000000001
119,苹果,柠檬,2.93,0.8,0.18,0.32,2.75
120,幸福,悲伤,0.0,0.0,0.0,0.0,0.0
121,走道,大厅,0.0,0.0,0.18,0.32,-0.18
122,红酒,酒,2.13,0.52,4.0,1.29,-1.87
123,导演,摄影,0.27,0.7,1.18,1.2,-0.9099999999999999
124,老鹰,猎鹰,2.0,0.0,3.18,1.94,-1.1800000000000002
125,周末,种族,0.0,0.0,0.0,0.0,0.0
126,书,圣经,2.0,0.0,2.36,1.35,-0.3599999999999999
127,财富,名誉,0.27,0.7,1.0,1.29,-0.73
128,尾巴,后部,4.0,0.0,2.91,1.6,1.0899999999999999
129,手臂,骨头,0.0,0.0,0.45,0.84,-0.45
130,海滩,暗礁,0.27,0.7,0.18,0.63,0.09000000000000002
131,过道,走廊,4.13,0.52,4.27,1.42,-0.13999999999999968
132,薄荷,博物馆,0.0,0.0,0.0,0.0,0.0
133,游戏,乐趣,2.0,0.0,0.45,0.85,1.55
134,枪,大炮,2.0,0.0,1.73,1.62,0.27
135,深度,大小,0.0,0.0,0.82,1.29,-0.82
136,作者,创造者,4.0,0.0,4.0,1.23,0.0
137,合金,钢,2.13,0.52,3.82,1.14,-1.69
138,威士忌酒,杜松子酒,2.13,0.52,1.64,1.65,0.49
139,罐,瓶子,2.67,0.98,2.55,2.07,0.1200000000000001
140,报纸,资料,2.0,0.0,1.73,1.25,0.27
141,航空,飞行,2.0,0.0,3.0,2.08,-1.0
142,汽车,软管,0.0,0.0,0.09,0.32,-0.09
143,募捐,发展,0.0,0.0,0.09,0.32,-0.09
144,房间,大厦,0.0,0.0,0.18,0.42,-0.18
145,树枝,手臂,1.73,0.46,0.09,0.32,1.64
146,法庭,正义,1.8,0.41,0.91,2.02,0.89
147,女孩,小孩,3.6,0.74,2.91,1.63,0.69
148,雪,风暴,0.0,0.0,0.82,0.92,-0.82
149,音乐,旋律,3.67,0.72,3.64,1.49,0.029999999999999805
150,公主,饼干,0.0,0.0,0.0,0.0,0.0
151,任务,女人,0.0,0.0,0.0,0.0,0.0
152,猫,狮子,1.73,0.46,0.91,1.62,0.82
153,电影,剧院,1.73,0.46,1.91,1.94,-0.17999999999999994
154,态度,自信,1.8,0.41,1.27,1.16,0.53
155,老师,教练,3.4,0.83,2.27,1.51,1.13
156,续集,相机,0.0,0.0,0.09,0.32,-0.09
157,意外,书,0.0,0.0,0.0,0.0,0.0
158,文章,杂志,1.73,0.46,2.09,1.4,-0.3599999999999999
159,母鸡,火鸡,1.73,0.46,2.27,1.62,-0.54
160,缺席,在场,0.0,0.0,0.18,0.32,-0.18
161,客串角色,性能,0.0,0.0,0.09,0.32,-0.09
162,便士,便宜货,1.8,0.41,0.09,0.32,1.71
163,床,医院,1.73,0.46,0.45,0.67,1.28
164,牛,山羊,2.0,0.76,0.45,0.7,1.55
165,血液,骨髓,1.73,0.46,0.36,0.97,1.37
166,足球,英式足球,5.93,0.26,4.27,1.62,1.6600000000000001
167,尖顶,教堂,2.0,0.76,0.73,1.26,1.27
168,木,原木,3.73,0.7,4.18,1.6,-0.44999999999999973
169,车,高速公路,0.0,0.0,0.09,0.32,-0.09
170,章,选择,0.0,0.0,0.09,0.32,-0.09
171,幸福,和平,0.0,0.0,2.27,1.58,-2.27
172,喷嘴,流体,3.33,0.98,0.0,0.0,3.33
173,洞,协议,0.0,0.0,0.0,0.0,0.0
174,踝,窗口,0.0,0.0,0.0,0.0,0.0
175,早餐,培根,2.8,1.01,0.45,0.71,2.3499999999999996
176,小说,作家,1.87,0.52,0.09,0.32,1.78
177,病人,复诊,2.53,0.92,0.36,0.84,2.17
178,大灾变,火,0.0,0.0,0.82,1.57,-0.82
179,冠军,优胜者,6.0,0.0,5.55,0.53,0.4500000000000002
180,侵略,敌意,3.6,0.83,1.64,1.58,1.9600000000000002
181,协议,条件,2.93,1.03,2.27,1.62,0.6600000000000001
182,滑雪板,滑雪,3.73,0.7,1.45,1.72,2.2800000000000002
183,工作者,雇主,0.0,0.0,0.27,0.67,-0.27
184,蔗糖,糖类,3.73,0.7,3.36,1.71,0.3700000000000001
185,洗手间,厨房,1.07,1.03,0.18,0.63,0.8900000000000001
186,帮手,女仆,3.6,0.83,2.55,1.34,1.0500000000000003
187,士兵,和平,0.0,0.0,0.09,0.32,-0.09
188,感觉,直觉,3.73,0.7,4.09,1.25,-0.3599999999999999
189,子程序,编译器,0.0,0.0,0.73,1.48,-0.73
190,洞,妻子,0.0,0.0,0.64,1.89,-0.64
191,狗,马,0.0,0.0,0.82,1.25,-0.82
192,乐队,管弦乐队,4.0,0.0,3.91,1.29,0.08999999999999986
193,衣服,外套,4.0,0.0,3.27,1.34,0.73
194,荣誉,敬重,3.53,0.64,0.64,1.49,2.8899999999999997
195,谷,凹地,4.07,0.88,2.45,2.37,1.62
196,课程,肚子,0.0,0.0,0.0,0.0,0.0
197,天神,魔鬼,0.0,0.0,0.09,0.32,-0.09
198,身体,脊柱,3.13,0.83,1.36,1.35,1.7699999999999998
199,规则,惯例,4.27,0.46,2.55,0.97,1.7199999999999998
200,苍蝇,蚂蚁,2.0,0.0,0.64,1.07,1.3599999999999999
201,骨头,牙齿,2.0,0.0,0.64,0.97,1.3599999999999999
202,力量,能力,4.27,0.46,2.91,1.29,1.3599999999999994
203,床,毯子,2.0,0.0,0.09,0.32,1.91
204,便条,作业,2.0,0.0,0.45,1.58,1.55
205,汽车,货车,3.87,0.35,2.82,1.52,1.0500000000000003
206,身体,胸部,3.13,0.83,2.0,1.29,1.13
207,商业,工业,2.27,0.46,0.91,1.45,1.3599999999999999
208,肾,器官,4.2,0.41,4.36,1.06,-0.16000000000000014
209,晚上,章节,0.0,0.0,0.0,0.0,0.0
210,大麻,草药,2.87,0.83,2.64,1.26,0.22999999999999998
211,重新安葬,坟墓,2.0,0.0,0.64,0.82,1.3599999999999999
212,人,一分钱,0.0,0.0,0.0,0.0,0.0
213,恶意软件,蠕虫,3.0,0.85,0.91,1.63,2.09
214,人物,人,4.2,0.41,4.27,1.77,-0.0699999999999994
215,爆玉米花,电影,0.0,0.0,0.45,0.97,-0.45
216,蝴蝶,玫瑰,0.0,0.0,0.55,1.9,-0.55
217,自行车,卧室,0.0,0.0,0.0,0.0,0.0
218,鸵鸟,果园,0.0,0.0,0.0,0.0,0.0
219,蜥蜴,鳄鱼,2.93,1.03,0.45,0.97,2.48
220,河流,大海,2.93,1.03,2.09,1.37,0.8400000000000003
221,领导,经理,3.87,0.35,2.0,0.99,1.87
222,容器,老鼠,0.0,0.0,0.0,0.0,0.0
223,司机,飞行员,3.0,1.0,1.45,1.78,1.55
224,检察官,律师,3.87,0.35,1.55,1.51,2.3200000000000003
225,眉头,眼睛,2.0,0.0,0.55,0.84,1.45
226,米,码,2.53,1.92,2.27,2.11,0.2599999999999998
227,队长,水手,2.13,0.52,0.09,0.32,2.04
228,工人,机械师,2.93,0.96,2.36,1.18,0.5700000000000003
229,首词,句法,0.0,0.0,0.45,0.67,-0.45
230,海军,军队,3.4,0.91,3.82,1.48,-0.41999999999999993
231,车,出租车,2.53,0.83,3.45,0.95,-0.9200000000000004
232,公式,日志,0.0,0.0,0.0,0.0,0.0
233,飞机,机场,2.0,0.0,1.09,1.41,0.9099999999999999
234,云,薄雾,2.93,1.03,2.91,1.15,0.020000000000000018
235,密码,标志,0.0,0.0,0.09,0.32,-0.09
236,手臂,脖子,2.0,0.0,0.18,0.32,1.82
237,词,页,0.0,0.0,0.0,0.0,0.0
238,航空电子学,航空学,3.53,0.83,3.09,1.25,0.43999999999999995
239,飞机场,片,0.0,0.0,0.0,0.0,0.0
240,历史学家,史学家,6.0,0.0,5.55,0.71,0.4500000000000002
241,篱笆,跳跃,0.0,0.0,0.0,0.0,0.0
242,后世,炼狱,0.0,0.0,0.09,0.32,-0.09
243,电动机,发动机,4.0,0.0,2.45,1.08,1.5499999999999998
244,猫,兔子,0.13,0.52,0.55,0.84,-0.42000000000000004
245,蜜蜂,蚂蚁,4.0,0.0,0.45,0.48,3.55
246,暴民,人群,2.13,0.52,0.91,0.92,1.2199999999999998
247,烟草,香烟,4.0,0.0,4.82,0.74,-0.8200000000000003
248,花,灌木,2.0,0.0,0.64,0.95,1.3599999999999999
249,徽章,玻璃,0.0,0.0,0.09,0.32,-0.09
250,鼻子,嘴巴,2.13,0.52,0.09,0.32,2.04
251,环球航行,行李,0.0,0.0,0.0,0.0,0.0
252,智力,洞察力,3.47,0.92,2.36,1.49,1.1100000000000003
253,手,脚,3.33,0.98,0.45,0.84,2.88
254,风尚,时装,2.0,0.0,2.45,1.58,-0.4500000000000002
255,证明,事实,0.0,0.0,0.82,1.66,-0.82
256,生物学家,显微镜,0.0,0.0,0.18,0.42,-0.18
257,仆人,奴隶,2.13,0.52,3.36,0.97,-1.23
258,肌肉,舌头,0.0,0.0,0.36,0.52,-0.36
259,数学家,节目,0.0,0.0,0.0,0.0,0.0
260,代码,符号,4.0,0.0,2.91,1.52,1.0899999999999999
261,乳制品,蜜糖,0.0,0.0,0.36,0.95,-0.36
262,雪,冰,3.87,0.52,2.55,2.12,1.3200000000000003
263,酒,白兰地酒,2.13,0.52,3.64,1.43,-1.5100000000000002
264,价值观,信念,4.13,0.52,3.55,1.78,0.5800000000000001
265,雪,天气,2.0,0.0,1.73,1.43,0.27
266,手指,手掌,4.0,0.0,1.82,1.77,2.1799999999999997
267,价值,价格,2.0,0.0,3.73,1.03,-1.73
268,秒,分钟,2.0,0.0,2.09,1.75,-0.08999999999999986
269,一分钱,尺寸,0.0,0.0,0.0,0.0,0.0
270,逻辑,算术,2.0,0.0,2.09,1.63,-0.08999999999999986
271,牛,家牛,4.0,0.0,3.55,1.07,0.4500000000000002
272,人群,束,0.0,0.0,0.0,0.0,0.0
273,云,窗口,0.0,0.0,0.0,0.0,0.0
274,大主教,主教,4.0,0.0,4.27,0.92,-0.2699999999999996
275,世纪,年,2.0,0.0,2.0,1.7,0.0
276,行动,课程,0.0,0.0,0.36,0.7,-0.36
277,身体,肚子,2.0,0.0,1.73,1.57,0.27
278,暴风雨,飓风,2.67,0.98,2.64,1.51,0.029999999999999805
279,指甲,手,2.0,0.0,0.55,0.7,1.45
280,衣服,壁橱,0.13,0.52,0.55,1.07,-0.42000000000000004
281,男孩,孩子,4.0,0.0,3.36,1.26,0.6400000000000001
282,大气层,臭氧,2.0,0.0,2.64,1.07,-0.6400000000000001
283,意见,主意,4.13,0.52,3.73,1.69,0.3999999999999999
284,契约,协议,6.0,0.0,4.64,0.92,1.3600000000000003
285,磁盘,电脑,2.0,0.0,0.55,0.71,1.45
286,晚餐,汤,2.0,0.0,0.45,1.27,1.55
287,水,盐,0.0,0.0,0.36,0.7,-0.36
288,男人,嫌疑人,0.0,0.0,0.55,0.85,-0.55
289,朋友,宾客,0.53,0.92,3.18,1.7,-2.6500000000000004
290,衣服,布料,0.53,0.92,1.45,1.58,-0.9199999999999999
291,家伙,帅哥,0.07,0.26,0.82,1.1,-0.75
292,吉他,鼓,0.0,0.0,0.36,0.7,-0.36
293,歌剧,电影,0.07,0.26,0.91,1.49,-0.8400000000000001
294,海军,岛,0.0,0.0,0.09,0.32,-0.09
295,大自然,植物群,1.2,1.01,1.82,1.81,-0.6200000000000001
296,犯罪,违反,3.4,0.91,3.45,0.84,-0.050000000000000266
297,橡木,枫木,0.67,0.98,2.36,1.64,-1.69
298,蝙蝠,吸血鬼,0.07,0.26,0.55,0.85,-0.48000000000000004
299,伞,暖炉,0.0,0.0,0.09,0.32,-0.09
300,财富,声望,1.07,1.03,0.64,1.57,0.43000000000000005
301,生日,日期,2.07,0.26,1.45,0.71,0.6199999999999999
302,副驾驶,座舱,0.53,0.92,0.64,1.25,-0.10999999999999999
303,传感器,散热器,0.0,0.0,0.36,0.7,-0.36
304,学校,年级,0.93,1.03,1.09,1.29,-0.16000000000000003
305,歌曲,演员,0.0,0.0,0.36,0.97,-0.36
306,花朵,忍耐力,0.0,0.0,0.45,1.58,-0.45
307,面包,小麦粉,2.07,0.26,1.73,1.43,0.33999999999999986
308,昆虫,蜜蜂,1.87,0.52,3.0,1.75,-1.13
309,喇叭,鼓,0.53,0.92,0.09,0.32,0.44000000000000006
310,心情,情感,4.07,0.26,3.18,1.62,0.8900000000000001
311,传记,小说,2.0,0.0,2.64,1.35,-0.6400000000000001
312,活塞,发动机,2.0,0.0,1.18,1.23,0.8200000000000001
313,人口,人,2.0,0.0,2.55,1.65,-0.5499999999999998
314,飞机,喷气式飞机,2.0,0.0,3.55,1.96,-1.5499999999999998
315,容器,静脉,0.0,0.0,0.0,0.0,0.0
316,地板,甲板,0.67,0.98,2.36,1.57,-1.69
317,南,北,0.0,0.0,0.18,0.32,-0.18
318,纱,线,2.0,0.0,1.45,1.35,0.55
319,房间,单身牢房,2.0,0.0,2.27,1.93,-0.27
320,下面,侧面,0.0,0.0,0.18,0.42,-0.18
321,公司,企业,4.0,0.0,4.64,0.82,-0.6399999999999997
322,音节,词元,2.0,0.0,1.0,1.37,1.0
323,律师,画廊,0.0,0.0,0.0,0.0,0.0
324,男人,武士,2.0,0.0,0.55,0.7,1.45
325,城镇,城市,3.73,0.7,3.82,1.57,-0.08999999999999986
326,蛇,蜥蜴,2.0,0.0,0.91,1.62,1.0899999999999999
327,地图,广场,0.0,0.0,0.27,0.63,-0.27
328,锡,铝,0.0,0.0,0.73,1.62,-0.73
329,水平,得分,0.0,0.0,0.73,1.48,-0.73
330,门,门口,2.0,0.0,3.64,1.78,-1.6400000000000001
331,指甲,拇指,0.0,0.0,0.45,1.08,-0.45
332,甲板,老鼠,0.0,0.0,0.0,0.0,0.0
333,大厦,雕塑家,0.0,0.0,0.0,0.0,0.0
334,单身牢房,锁起来,0.67,0.98,1.09,1.76,-0.42000000000000004
335,王冠,锁匙,0.0,0.0,0.0,0.0,0.0
336,电线,软线,6.0,0.0,1.18,1.32,4.82
337,图表,图解,6.0,0.0,3.18,1.14,2.82
338,成年人,监护人,0.67,0.98,2.64,1.89,-1.9700000000000002
339,翻译者,外国人,0.0,0.0,0.36,0.67,-0.36
340,月亮,行星,0.0,0.0,2.73,2.04,-2.73
341,歌谣,歌曲,6.0,0.0,3.09,1.2,2.91
342,钱包,袋,5.47,0.92,0.91,0.94,4.56
343,键盘,光,0.0,0.0,0.09,0.32,-0.09
344,冬天,夏天,0.0,0.0,0.09,0.32,-0.09
345,菜单,点菜,0.67,0.98,1.45,1.34,-0.7799999999999999
346,血液,肉,0.0,0.0,0.36,0.67,-0.36
347,新娘,公主,0.67,0.98,0.18,0.42,0.49000000000000005
348,任务,稻草,0.0,0.0,0.0,0.0,0.0
349,裁判官,法官,6.0,0.0,3.55,1.49,2.45
350,分界线,国境,1.07,1.67,3.18,1.45,-2.1100000000000003
351,书,正文,1.2,1.82,2.55,1.51,-1.3499999999999999
352,癌症,疾病,5.2,1.26,3.91,1.4,1.29
353,优雅,风格,1.2,1.82,1.82,1.29,-0.6200000000000001
354,星,明亮,2.27,2.49,0.27,0.67,2.0
355,失败,使气馁,5.47,0.92,3.0,1.75,2.4699999999999998
356,掩盖,保护,2.67,2.58,1.18,1.77,1.49
357,偷,购买,0.0,0.0,0.55,0.97,-0.55
358,说话,低语,2.0,0.0,3.0,1.1,-1.0
359,提醒,忘记,0.0,0.0,0.36,0.84,-0.36
360,问,求情,0.0,0.0,0.27,0.67,-0.27
361,听,听见,2.0,0.0,4.27,1.57,-2.2699999999999996
362,侮辱,得罪,2.27,0.7,2.82,1.45,-0.5499999999999998
363,完成,毕业,2.13,0.52,2.36,1.57,-0.22999999999999998
364,玩,搏斗,0.0,0.0,0.36,0.52,-0.36
365,搜索,看,2.0,0.0,1.09,1.23,0.9099999999999999
366,告诉,提醒,4.0,0.0,2.91,1.32,1.0899999999999999
367,攻击,加剧,2.0,0.0,0.36,0.84,1.6400000000000001
368,接受,原谅,0.0,0.0,2.55,1.06,-2.55
369,创建,做,2.13,0.52,0.82,1.1,1.31
370,戏弄,伤害,2.0,0.0,0.64,1.06,1.3599999999999999
371,腐烂,毁灭,2.0,0.0,2.64,1.2,-0.6400000000000001
372,找到,消失,0.0,0.0,0.0,0.0,0.0
373,断绝亲子关系,疏忽,0.0,0.0,0.0,0.0,0.0
374,记得,想,2.4,0.83,0.36,1.26,2.04
375,接受,承认,2.4,0.83,3.27,1.72,-0.8700000000000001
376,给,偷,0.0,0.0,0.36,0.84,-0.36
377,咬,搏斗,2.0,0.0,1.73,1.48,0.27
378,成功,失败,0.0,0.0,0.36,0.84,-0.36
379,说谎,装作,2.0,0.0,2.27,1.78,-0.27
380,聚集,收集,4.4,0.83,2.73,1.97,1.6700000000000004
381,出席,到达,2.73,0.46,3.09,1.7,-0.3599999999999999
382,做,戒除,0.0,0.0,0.0,0.0,0.0
383,批评,讨厌,2.0,0.0,0.45,0.48,1.55
384,离开,参加,0.0,0.0,0.36,0.84,-0.36
385,搜索,狩猎,0.07,0.26,0.73,1.14,-0.6599999999999999
386,逃跑,逃走,6.0,0.0,5.64,0.42,0.3600000000000003
387,杀,防守,0.0,0.0,0.36,0.84,-0.36
388,打,吸引,0.0,0.0,0.0,0.0,0.0
389,使心烦,受伤,0.0,0.0,0.09,0.32,-0.09
390,讨论,说明,2.73,0.46,2.0,1.25,0.73
391,忽略,避免,0.07,0.26,0.0,0.0,0.07
392,使灰心,使气馁,6.0,0.0,4.73,1.1,1.2699999999999996
393,追求,说服,0.07,0.26,0.18,0.42,-0.10999999999999999
394,离开,徘徊,0.0,0.0,0.09,0.32,-0.09
395,羞辱,安慰,0.0,0.0,0.18,0.42,-0.18
396,停,驾驶,0.0,0.0,0.09,0.32,-0.09
397,傻笑,大笑,3.47,0.74,3.09,1.52,0.38000000000000034
398,允许,反驳,0.0,0.0,0.0,0.0,0.0
399,搜索,查询,4.53,0.83,3.91,0.92,0.6200000000000001
400,离开,忽略,0.07,0.26,0.36,0.97,-0.29
401,分数,评分,5.67,0.72,2.91,1.76,2.76
402,分析,评估,6.0,0.0,4.45,1.17,1.5499999999999998
403,出席,争论,0.0,0.0,0.18,0.42,-0.18
404,步行,站立,0.0,0.0,0.36,0.7,-0.36
405,混合,溶解,3.47,0.64,0.55,0.84,2.92
406,收藏,保存,4.67,0.49,4.55,1.17,0.1200000000000001
407,拿,交付,0.0,0.0,0.18,0.42,-0.18
408,做,赚,0.0,0.0,0.36,0.84,-0.36
409,捏,用拳猛击,0.0,0.0,0.36,0.84,-0.36
410,放开,按下,0.0,0.0,0.0,0.0,0.0
411,担心,浪费,0.0,0.0,0.0,0.0,0.0
412,知道,理解,4.6,0.51,3.82,0.94,0.7799999999999998
413,选择,挑选,6.0,0.0,3.55,1.71,2.45
414,了解,原谅,0.0,0.0,0.64,0.95,-0.64
415,借,乞求,0.0,0.0,1.09,1.81,-1.09
416,拿,拥有,2.4,0.51,0.36,0.97,2.04
417,离开,留,0.0,0.0,0.18,0.63,-0.18
418,到达,离开,0.0,0.0,0.27,0.95,-0.27
419,创建,潜水,0.0,0.0,0.0,0.0,0.0
420,享受,娱乐,3.73,0.46,1.0,1.45,2.73
421,建议,劝告,5.13,0.52,2.91,1.89,2.2199999999999998
422,编织,移动,0.0,0.0,0.0,0.0,0.0
423,运输,电梯,0.0,0.0,1.45,1.57,-1.45
424,留,保留,6.0,0.0,3.64,1.55,2.36
425,同意,争论,0.0,0.0,0.36,0.84,-0.36
426,选择,选举,3.0,0.76,2.73,1.75,0.27
427,假设,预测,3.93,0.7,4.82,0.42,-0.8900000000000001
428,欲望,想要,4.8,0.41,4.18,0.82,0.6200000000000001
429,赦免,原谅,4.6,0.51,3.82,1.76,0.7799999999999998
430,啜,大口地吃,0.0,0.0,0.36,0.7,-0.36
431,驱逐,离开,2.67,0.62,2.36,1.69,0.31000000000000005
432,坠落,伤害,1.07,1.03,0.55,1.35,0.52
433,成功,尝试,1.07,1.03,0.27,0.95,0.8
434,承诺,发誓,3.2,0.68,3.91,1.66,-0.71
435,带来,抱怨,0.0,0.0,0.18,0.42,-0.18
436,成长,增加,4.2,0.77,0.91,1.49,3.29
