,word1,word2,pred_sl,pred_sd,act_sl,act_sd,pred_act_gap
66,大声地,微妙地,0.0,0.0,0.0,0.0,0.0
67,异常,奇怪地,4.2,0.41,3.73,1.58,0.4700000000000002
68,谨慎地,有礼貌地,2.0,0.0,0.64,0.95,1.3599999999999999
69,异常地,一般,0.0,0.0,0.0,0.0,0.0
70,在家里,在别处,0.0,0.0,0.36,0.84,-0.36
71,理想地,实际地,0.0,0.0,0.18,0.42,-0.18
72,通常,日常,2.0,0.0,3.18,1.62,-1.1800000000000002
73,准确地,积极地,0.0,0.0,0.64,1.06,-0.64
74,今天晚上,今天,2.0,0.0,2.36,1.51,-0.3599999999999999
75,两次,总是,0.0,0.0,0.0,0.0,0.0
76,最近,现实地,0.0,0.0,0.0,0.0,0.0
77,粗糙地,大致,3.07,1.03,0.91,1.56,2.1599999999999997
78,死气沉沉的,高高兴兴地,0.0,0.0,0.36,0.84,-0.36
79,稍微地,大致,3.07,1.03,2.0,1.45,1.0699999999999998
80,大致地,容易地,0.0,0.0,0.0,0.0,0.0
81,准确地,精确地,6.0,0.0,5.45,0.84,0.5499999999999998
82,两次,多,0.0,0.0,0.18,0.63,-0.18
83,紧紧地,难以置信地,0.0,0.0,0.0,0.0,0.0
84,有时,每当,0.0,0.0,0.55,1.35,-0.55
85,极其,非常,6.0,0.0,4.55,1.58,1.4500000000000002
86,看来,显然,6.0,0.0,1.91,1.7,4.09
87,紧张地,焦急地,6.0,0.0,3.82,1.56,2.18
88,通常,很少地,0.0,0.0,0.36,1.26,-0.36
89,有意义地,特别,0.0,0.0,3.0,1.89,-3.0
90,重要地,真实地,0.0,0.0,0.0,0.0,0.0
91,自豪的,谦逊地,0.0,0.0,0.45,0.85,-0.45
92,香芹,松饼,0.0,0.0,0.0,0.0,0.0
93,女儿,孩子,3.6,0.83,2.91,1.29,0.69
94,闪电攻击,攻击,3.6,0.83,3.45,1.58,0.1499999999999999
95,战斗,好斗,1.73,0.7,3.0,1.62,-1.27
96,作曲家,作家,2.0,0.0,2.55,1.77,-0.5499999999999998
97,主机板,主板,6.0,0.0,3.27,2.31,2.73
98,船,车,1.2,0.41,0.36,0.48,0.84
99,无穷,零,0.0,0.0,0.0,0.0,0.0
100,床,家俱,3.93,0.26,3.55,1.26,0.38000000000000034
101,诗,韵律,3.8,0.41,0.36,0.32,3.44
102,肚子,卧室,0.0,0.0,0.0,0.0,0.0
103,岩浆,火山,3.87,0.35,1.55,1.9,2.3200000000000003
104,碗,尾巴,0.0,0.0,0.0,0.0,0.0
105,奖学金,学费,2.73,0.59,0.73,1.55,2.0
106,政治家,总统,2.2,0.41,3.09,1.7,-0.8899999999999997
107,泡,肥皂泡沫,3.87,0.35,3.73,1.25,0.14000000000000012
108,节奏,旋律,5.0,0.53,3.64,1.52,1.3599999999999999
109,校园,大学,3.6,0.51,2.82,1.4,0.7800000000000002
110,锡,金属,4.0,0.0,2.73,1.55,1.27
111,草,刀口,0.0,0.0,0.0,0.0,0.0
112,多面体,演员,0.0,0.0,0.0,0.0,0.0
113,日期,日历,3.47,0.52,2.73,1.83,0.7400000000000002
114,门,走廊,1.2,0.41,0.36,0.42,0.84
115,皇帝,宪法,0.0,0.0,0.09,0.32,-0.09
116,丰富,许多,5.0,0.53,4.18,1.03,0.8200000000000003
117,原木,沐浴,0.0,0.0,0.0,0.0,0.0
118,雨,薄雾,2.0,0.0,0.82,1.45,1.1800000000000002
119,苹果,柠檬,2.53,0.52,0.18,0.32,2.3499999999999996
120,幸福,悲伤,0.0,0.0,0.0,0.0,0.0
121,走道,大厅,0.0,0.0,0.18,0.32,-0.18
122,红酒,酒,3.33,0.98,4.0,1.29,-0.6699999999999999
123,导演,摄影,2.07,0.26,1.18,1.2,0.8899999999999999
124,老鹰,猎鹰,4.0,0.0,3.18,1.94,0.8199999999999998
125,周末,种族,0.0,0.0,0.0,0.0,0.0
126,书,圣经,2.0,0.0,2.36,1.35,-0.3599999999999999
127,财富,名誉,1.73,0.7,1.0,1.29,0.73
128,尾巴,后部,4.0,0.0,2.91,1.6,1.0899999999999999
129,手臂,骨头,1.87,0.52,0.45,0.84,1.4200000000000002
130,海滩,暗礁,2.0,0.0,0.18,0.63,1.82
131,过道,走廊,4.2,0.56,4.27,1.42,-0.0699999999999994
132,薄荷,博物馆,0.0,0.0,0.0,0.0,0.0
133,游戏,乐趣,2.93,0.96,0.45,0.85,2.48
134,枪,大炮,2.8,0.94,1.73,1.62,1.0699999999999998
135,深度,大小,0.0,0.0,0.82,1.29,-0.82
136,作者,创造者,4.13,0.35,4.0,1.23,0.1299999999999999
137,合金,钢,3.6,0.83,3.82,1.14,-0.21999999999999975
138,威士忌酒,杜松子酒,3.6,0.83,1.64,1.65,1.9600000000000002
139,罐,瓶子,3.6,0.83,2.55,2.07,1.0500000000000003
140,报纸,资料,2.27,0.59,1.73,1.25,0.54
141,航空,飞行,2.87,0.99,3.0,2.08,-0.1299999999999999
142,汽车,软管,0.0,0.0,0.09,0.32,-0.09
143,募捐,发展,0.53,0.92,0.09,0.32,0.44000000000000006
144,房间,大厦,0.2,0.41,0.18,0.42,0.020000000000000018
145,树枝,手臂,0.4,0.51,0.09,0.32,0.31000000000000005
146,法庭,正义,0.8,0.86,0.91,2.02,-0.10999999999999999
147,女孩,小孩,2.8,0.94,2.91,1.63,-0.11000000000000032
148,雪,风暴,0.2,0.41,0.82,0.92,-0.6199999999999999
149,音乐,旋律,3.87,0.35,3.64,1.49,0.22999999999999998
150,公主,饼干,0.0,0.0,0.0,0.0,0.0
151,任务,女人,0.0,0.0,0.0,0.0,0.0
152,猫,狮子,2.0,0.0,0.91,1.62,1.0899999999999999
153,电影,剧院,0.87,0.92,1.91,1.94,-1.04
154,态度,自信,1.47,0.83,1.27,1.16,0.19999999999999996
155,老师,教练,3.4,0.63,2.27,1.51,1.13
156,续集,相机,0.0,0.0,0.09,0.32,-0.09
157,意外,书,0.0,0.0,0.0,0.0,0.0
158,文章,杂志,2.13,0.52,2.09,1.4,0.040000000000000036
159,母鸡,火鸡,2.0,0.0,2.27,1.62,-0.27
160,缺席,在场,0.0,0.0,0.18,0.32,-0.18
161,客串角色,性能,0.0,0.0,0.09,0.32,-0.09
162,便士,便宜货,0.4,0.51,0.09,0.32,0.31000000000000005
163,床,医院,1.67,0.62,0.45,0.67,1.22
164,牛,山羊,2.0,0.0,0.45,0.7,1.55
165,血液,骨髓,2.0,0.0,0.36,0.97,1.6400000000000001
166,足球,英式足球,5.93,0.26,4.27,1.62,1.6600000000000001
167,尖顶,教堂,3.0,0.93,0.73,1.26,2.27
168,木,原木,4.0,0.0,4.18,1.6,-0.17999999999999972
169,车,高速公路,0.0,0.0,0.09,0.32,-0.09
170,章,选择,0.0,0.0,0.09,0.32,-0.09
171,幸福,和平,0.0,0.0,2.27,1.58,-2.27
172,喷嘴,流体,3.87,0.52,0.0,0.0,3.87
173,洞,协议,0.0,0.0,0.0,0.0,0.0
174,踝,窗口,0.0,0.0,0.0,0.0,0.0
175,早餐,培根,2.0,0.0,0.45,0.71,1.55
176,小说,作家,2.0,0.0,0.09,0.32,1.91
177,病人,复诊,2.27,0.7,0.36,0.84,1.9100000000000001
178,大灾变,火,1.47,0.92,0.82,1.57,0.65
179,冠军,优胜者,6.0,0.0,5.55,0.53,0.4500000000000002
180,侵略,敌意,4.0,0.0,1.64,1.58,2.3600000000000003
181,协议,条件,2.67,0.98,2.27,1.62,0.3999999999999999
182,滑雪板,滑雪,4.0,0.0,1.45,1.72,2.55
183,工作者,雇主,0.93,1.03,0.27,0.67,0.66
184,蔗糖,糖类,4.0,0.0,3.36,1.71,0.6400000000000001
185,洗手间,厨房,1.33,0.98,0.18,0.63,1.1500000000000001
186,帮手,女仆,3.87,0.52,2.55,1.34,1.3200000000000003
187,士兵,和平,0.0,0.0,0.09,0.32,-0.09
188,感觉,直觉,4.0,0.0,4.09,1.25,-0.08999999999999986
189,子程序,编译器,0.8,1.01,0.73,1.48,0.07000000000000006
190,洞,妻子,0.0,0.0,0.64,1.89,-0.64
191,狗,马,0.13,0.52,0.82,1.25,-0.69
192,乐队,管弦乐队,4.33,0.49,3.91,1.29,0.41999999999999993
193,衣服,外套,3.6,0.51,3.27,1.34,0.33000000000000007
194,荣誉,敬重,4.13,0.52,0.64,1.49,3.4899999999999998
195,谷,凹地,2.6,1.12,2.45,2.37,0.1499999999999999
196,课程,肚子,0.0,0.0,0.0,0.0,0.0
197,天神,魔鬼,0.0,0.0,0.09,0.32,-0.09
198,身体,脊柱,3.0,0.76,1.36,1.35,1.64
199,规则,惯例,4.67,0.49,2.55,0.97,2.12
200,苍蝇,蚂蚁,2.0,0.65,0.64,1.07,1.3599999999999999
201,骨头,牙齿,2.4,0.51,0.64,0.97,1.7599999999999998
202,力量,能力,4.67,0.49,2.91,1.29,1.7599999999999998
203,床,毯子,2.33,0.49,0.09,0.32,2.24
204,便条,作业,2.13,0.35,0.45,1.58,1.68
205,汽车,货车,3.6,0.51,2.82,1.52,0.7800000000000002
206,身体,胸部,3.0,0.76,2.0,1.29,1.0
207,商业,工业,2.67,0.49,0.91,1.45,1.7599999999999998
208,肾,器官,4.13,0.52,4.36,1.06,-0.23000000000000043
209,晚上,章节,0.0,0.0,0.0,0.0,0.0
210,大麻,草药,2.67,0.49,2.64,1.26,0.029999999999999805
211,重新安葬,坟墓,2.4,0.51,0.64,0.82,1.7599999999999998
212,人,一分钱,0.0,0.0,0.0,0.0,0.0
213,恶意软件,蠕虫,2.73,0.59,0.91,1.63,1.8199999999999998
214,人物,人,4.53,0.52,4.27,1.77,0.2600000000000007
215,爆玉米花,电影,0.0,0.0,0.45,0.97,-0.45
216,蝴蝶,玫瑰,0.0,0.0,0.55,1.9,-0.55
217,自行车,卧室,0.0,0.0,0.0,0.0,0.0
218,鸵鸟,果园,0.0,0.0,0.0,0.0,0.0
219,蜥蜴,鳄鱼,3.0,0.65,0.45,0.97,2.55
220,河流,大海,3.0,0.65,2.09,1.37,0.9100000000000001
221,领导,经理,4.0,0.0,2.0,0.99,2.0
222,容器,老鼠,0.0,0.0,0.0,0.0,0.0
223,司机,飞行员,3.13,0.52,1.45,1.78,1.68
224,检察官,律师,4.0,0.0,1.55,1.51,2.45
225,眉头,眼睛,2.4,0.51,0.55,0.84,1.8499999999999999
226,米,码,2.47,0.74,2.27,2.11,0.20000000000000018
227,队长,水手,2.93,0.26,0.09,0.32,2.8400000000000003
228,工人,机械师,2.93,0.26,2.36,1.18,0.5700000000000003
229,首词,句法,0.0,0.0,0.45,0.67,-0.45
230,海军,军队,3.87,0.52,3.82,1.48,0.050000000000000266
231,车,出租车,2.93,0.26,3.45,0.95,-0.52
232,公式,日志,0.0,0.0,0.0,0.0,0.0
233,飞机,机场,2.67,0.49,1.09,1.41,1.5799999999999998
234,云,薄雾,3.13,0.52,2.91,1.15,0.21999999999999975
235,密码,标志,0.0,0.0,0.09,0.32,-0.09
236,手臂,脖子,1.6,0.83,0.18,0.32,1.4200000000000002
237,词,页,0.0,0.0,0.0,0.0,0.0
238,航空电子学,航空学,3.87,0.52,3.09,1.25,0.7800000000000002
239,飞机场,片,0.0,0.0,0.0,0.0,0.0
240,历史学家,史学家,6.0,0.0,5.55,0.71,0.4500000000000002
241,篱笆,跳跃,0.0,0.0,0.0,0.0,0.0
242,后世,炼狱,0.0,0.0,0.09,0.32,-0.09
243,电动机,发动机,4.0,0.0,2.45,1.08,1.5499999999999998
244,猫,兔子,0.13,0.52,0.55,0.84,-0.42000000000000004
245,蜜蜂,蚂蚁,4.0,0.0,0.45,0.48,3.55
246,暴民,人群,2.2,0.41,0.91,0.92,1.29
247,烟草,香烟,4.0,0.0,4.82,0.74,-0.8200000000000003
248,花,灌木,2.0,0.0,0.64,0.95,1.3599999999999999
249,徽章,玻璃,0.0,0.0,0.09,0.32,-0.09
250,鼻子,嘴巴,2.8,0.94,0.09,0.32,2.71
251,环球航行,行李,0.0,0.0,0.0,0.0,0.0
252,智力,洞察力,4.0,0.0,2.36,1.49,1.6400000000000001
253,手,脚,2.67,0.9,0.45,0.84,2.2199999999999998
254,风尚,时装,2.6,0.83,2.45,1.58,0.1499999999999999
255,证明,事实,1.6,0.83,0.82,1.66,0.7800000000000001
256,生物学家,显微镜,0.0,0.0,0.18,0.42,-0.18
257,仆人,奴隶,2.2,0.41,3.36,0.97,-1.1599999999999997
258,肌肉,舌头,0.13,0.52,0.36,0.52,-0.22999999999999998
259,数学家,节目,0.0,0.0,0.0,0.0,0.0
260,代码,符号,4.0,0.0,2.91,1.52,1.0899999999999999
261,乳制品,蜜糖,0.0,0.0,0.36,0.95,-0.36
262,雪,冰,4.0,0.0,2.55,2.12,1.4500000000000002
263,酒,白兰地酒,2.8,0.94,3.64,1.43,-0.8400000000000003
264,价值观,信念,3.6,0.83,3.55,1.78,0.050000000000000266
265,雪,天气,2.33,0.49,1.73,1.43,0.6000000000000001
266,手指,手掌,3.93,0.26,1.82,1.77,2.1100000000000003
267,价值,价格,2.2,0.41,3.73,1.03,-1.5299999999999998
268,秒,分钟,2.53,0.64,2.09,1.75,0.43999999999999995
269,一分钱,尺寸,0.0,0.0,0.0,0.0,0.0
270,逻辑,算术,3.2,0.68,2.09,1.63,1.1100000000000003
271,牛,家牛,4.4,0.51,3.55,1.07,0.8500000000000005
272,人群,束,0.0,0.0,0.0,0.0,0.0
273,云,窗口,0.0,0.0,0.0,0.0,0.0
274,大主教,主教,4.07,0.26,4.27,0.92,-0.1999999999999993
275,世纪,年,2.73,0.7,2.0,1.7,0.73
276,行动,课程,0.53,0.92,0.36,0.7,0.17000000000000004
277,身体,肚子,2.27,0.46,1.73,1.57,0.54
278,暴风雨,飓风,3.67,0.49,2.64,1.51,1.0299999999999998
279,指甲,手,2.67,0.49,0.55,0.7,2.12
280,衣服,壁橱,1.6,0.83,0.55,1.07,1.05
281,男孩,孩子,4.0,0.38,3.36,1.26,0.6400000000000001
282,大气层,臭氧,1.87,0.52,2.64,1.07,-0.77
283,意见,主意,4.2,0.41,3.73,1.69,0.4700000000000002
284,契约,协议,5.53,0.52,4.64,0.92,0.8900000000000006
285,磁盘,电脑,2.27,0.46,0.55,0.71,1.72
286,晚餐,汤,2.07,0.26,0.45,1.27,1.6199999999999999
287,水,盐,0.0,0.0,0.36,0.7,-0.36
288,男人,嫌疑人,0.6,0.51,0.55,0.85,0.04999999999999993
289,朋友,宾客,2.07,0.26,3.18,1.7,-1.1100000000000003
290,衣服,布料,2.33,0.72,1.45,1.58,0.8800000000000001
291,家伙,帅哥,0.67,0.49,0.82,1.1,-0.1499999999999999
292,吉他,鼓,0.67,0.49,0.36,0.7,0.31000000000000005
293,歌剧,电影,0.93,0.59,0.91,1.49,0.020000000000000018
294,海军,岛,0.6,0.51,0.09,0.32,0.51
295,大自然,植物群,2.33,0.72,1.82,1.81,0.51
296,犯罪,违反,2.4,0.83,3.45,0.84,-1.0500000000000003
297,橡木,枫木,1.07,0.59,2.36,1.64,-1.2899999999999998
298,蝙蝠,吸血鬼,0.8,0.56,0.55,0.85,0.25
299,伞,暖炉,0.53,0.52,0.09,0.32,0.44000000000000006
300,财富,声望,1.8,0.68,0.64,1.57,1.1600000000000001
301,生日,日期,2.33,0.72,1.45,0.71,0.8800000000000001
302,副驾驶,座舱,1.8,0.56,0.64,1.25,1.1600000000000001
303,传感器,散热器,0.53,0.52,0.36,0.7,0.17000000000000004
304,学校,年级,2.0,0.0,1.09,1.29,0.9099999999999999
305,歌曲,演员,0.53,0.52,0.36,0.97,0.17000000000000004
306,花朵,忍耐力,0.53,0.52,0.45,1.58,0.08000000000000002
307,面包,小麦粉,2.33,0.72,1.73,1.43,0.6000000000000001
308,昆虫,蜜蜂,2.0,0.0,3.0,1.75,-1.0
309,喇叭,鼓,1.07,0.59,0.09,0.32,0.9800000000000001
310,心情,情感,2.53,0.92,3.18,1.62,-0.6500000000000004
311,传记,小说,2.0,0.0,2.64,1.35,-0.6400000000000001
312,活塞,发动机,4.0,0.0,1.18,1.23,2.8200000000000003
313,人口,人,2.27,0.46,2.55,1.65,-0.2799999999999998
314,飞机,喷气式飞机,4.0,0.0,3.55,1.96,0.4500000000000002
315,容器,静脉,0.87,0.35,0.0,0.0,0.87
316,地板,甲板,2.27,0.46,2.36,1.57,-0.08999999999999986
317,南,北,0.0,0.0,0.18,0.32,-0.18
318,纱,线,3.33,0.49,1.45,1.35,1.8800000000000001
319,房间,单身牢房,3.0,0.0,2.27,1.93,0.73
320,下面,侧面,1.0,0.38,0.18,0.42,0.8200000000000001
321,公司,企业,5.0,0.0,4.64,0.82,0.3600000000000003
322,音节,词元,2.13,0.35,1.0,1.37,1.13
323,律师,画廊,0.0,0.0,0.0,0.0,0.0
324,男人,武士,2.0,0.0,0.55,0.7,1.45
325,城镇,城市,4.0,0.0,3.82,1.57,0.18000000000000016
326,蛇,蜥蜴,3.0,0.0,0.91,1.62,2.09
327,地图,广场,0.87,0.35,0.27,0.63,0.6
328,锡,铝,1.73,0.46,0.73,1.62,1.0
329,水平,得分,0.8,0.41,0.73,1.48,0.07000000000000006
330,门,门口,2.53,0.52,3.64,1.78,-1.1100000000000003
331,指甲,拇指,1.53,0.52,0.45,1.08,1.08
332,甲板,老鼠,0.0,0.0,0.0,0.0,0.0
333,大厦,雕塑家,0.0,0.0,0.0,0.0,0.0
334,单身牢房,锁起来,0.27,0.46,1.09,1.76,-0.8200000000000001
335,王冠,锁匙,0.0,0.0,0.0,0.0,0.0
336,电线,软线,5.07,1.1,1.18,1.32,3.8900000000000006
337,图表,图解,5.8,0.41,3.18,1.14,2.6199999999999997
338,成年人,监护人,2.13,0.99,2.64,1.89,-0.5100000000000002
339,翻译者,外国人,0.0,0.0,0.36,0.67,-0.36
340,月亮,行星,0.0,0.0,2.73,2.04,-2.73
341,歌谣,歌曲,5.6,0.51,3.09,1.2,2.51
342,钱包,袋,4.27,0.7,0.91,0.94,3.3599999999999994
343,键盘,光,0.0,0.0,0.09,0.32,-0.09
344,冬天,夏天,0.0,0.0,0.09,0.32,-0.09
345,菜单,点菜,1.73,0.7,1.45,1.34,0.28
346,血液,肉,0.0,0.0,0.36,0.67,-0.36
347,新娘,公主,2.2,1.01,0.18,0.42,2.02
348,任务,稻草,0.0,0.0,0.0,0.0,0.0
349,裁判官,法官,5.93,0.26,3.55,1.49,2.38
350,分界线,国境,2.8,1.37,3.18,1.45,-0.38000000000000034
351,书,正文,4.27,0.7,2.55,1.51,1.7199999999999998
352,癌症,疾病,4.6,0.74,3.91,1.4,0.6899999999999995
353,优雅,风格,4.27,0.7,1.82,1.29,2.4499999999999993
354,星,明亮,2.67,1.29,0.27,0.67,2.4
355,失败,使气馁,3.4,1.24,3.0,1.75,0.3999999999999999
356,掩盖,保护,4.27,0.7,1.18,1.77,3.09
357,偷,购买,0.0,0.0,0.55,0.97,-0.55
358,说话,低语,2.0,0.0,3.0,1.1,-1.0
359,提醒,忘记,0.0,0.0,0.36,0.84,-0.36
360,问,求情,0.0,0.0,0.27,0.67,-0.27
361,听,听见,2.0,0.0,4.27,1.57,-2.2699999999999996
362,侮辱,得罪,2.13,0.52,2.82,1.45,-0.69
363,完成,毕业,2.0,0.0,2.36,1.57,-0.3599999999999999
364,玩,搏斗,0.0,0.0,0.36,0.52,-0.36
365,搜索,看,2.0,0.0,1.09,1.23,0.9099999999999999
366,告诉,提醒,4.0,0.0,2.91,1.32,1.0899999999999999
367,攻击,加剧,1.87,0.52,0.36,0.84,1.5100000000000002
368,接受,原谅,0.0,0.0,2.55,1.06,-2.55
369,创建,做,2.0,0.0,0.82,1.1,1.1800000000000002
370,戏弄,伤害,2.0,0.0,0.64,1.06,1.3599999999999999
371,腐烂,毁灭,2.27,0.7,2.64,1.2,-0.3700000000000001
372,找到,消失,0.0,0.0,0.0,0.0,0.0
373,断绝亲子关系,疏忽,0.0,0.0,0.0,0.0,0.0
374,记得,想,2.0,0.0,0.36,1.26,1.6400000000000001
375,接受,承认,2.0,0.0,3.27,1.72,-1.27
376,给,偷,0.0,0.0,0.36,0.84,-0.36
377,咬,搏斗,2.0,0.0,1.73,1.48,0.27
378,成功,失败,0.0,0.0,0.36,0.84,-0.36
379,说谎,装作,2.0,0.0,2.27,1.78,-0.27
380,聚集,收集,5.33,0.49,2.73,1.97,2.6
381,出席,到达,3.07,0.7,3.09,1.7,-0.020000000000000018
382,做,戒除,0.0,0.0,0.0,0.0,0.0
383,批评,讨厌,2.2,0.41,0.45,0.48,1.7500000000000002
384,离开,参加,0.0,0.0,0.36,0.84,-0.36
385,搜索,狩猎,0.2,0.56,0.73,1.14,-0.53
386,逃跑,逃走,6.0,0.0,5.64,0.42,0.3600000000000003
387,杀,防守,0.0,0.0,0.36,0.84,-0.36
388,打,吸引,0.0,0.0,0.0,0.0,0.0
389,使心烦,受伤,0.0,0.0,0.09,0.32,-0.09
390,讨论,说明,2.2,0.41,2.0,1.25,0.20000000000000018
391,忽略,避免,2.0,0.38,0.0,0.0,2.0
392,使灰心,使气馁,6.0,0.0,4.73,1.1,1.2699999999999996
393,追求,说服,1.27,1.03,0.18,0.42,1.09
394,离开,徘徊,0.0,0.0,0.09,0.32,-0.09
395,羞辱,安慰,0.0,0.0,0.18,0.42,-0.18
396,停,驾驶,0.0,0.0,0.09,0.32,-0.09
397,傻笑,大笑,3.93,0.26,3.09,1.52,0.8400000000000003
398,允许,反驳,0.0,0.0,0.0,0.0,0.0
399,搜索,查询,5.33,0.49,3.91,0.92,1.42
400,离开,忽略,1.53,0.83,0.36,0.97,1.17
401,分数,评分,5.73,0.46,2.91,1.76,2.8200000000000003
402,分析,评估,5.73,0.46,4.45,1.17,1.2800000000000002
403,出席,争论,0.0,0.0,0.18,0.42,-0.18
404,步行,站立,0.0,0.0,0.36,0.7,-0.36
405,混合,溶解,5.2,1.01,0.55,0.84,4.65
406,收藏,保存,5.6,0.51,4.55,1.17,1.0499999999999998
407,拿,交付,0.0,0.0,0.18,0.42,-0.18
408,做,赚,0.0,0.0,0.36,0.84,-0.36
409,捏,用拳猛击,0.0,0.0,0.36,0.84,-0.36
410,放开,按下,0.0,0.0,0.0,0.0,0.0
411,担心,浪费,0.0,0.0,0.0,0.0,0.0
412,知道,理解,5.6,0.51,3.82,0.94,1.7799999999999998
413,选择,挑选,6.0,0.0,3.55,1.71,2.45
414,了解,原谅,0.0,0.0,0.64,0.95,-0.64
415,借,乞求,0.0,0.0,1.09,1.81,-1.09
416,拿,拥有,3.47,2.29,0.36,0.97,3.1100000000000003
417,离开,留,0.0,0.0,0.18,0.63,-0.18
418,到达,离开,0.0,0.0,0.27,0.95,-0.27
419,创建,潜水,0.0,0.0,0.0,0.0,0.0
420,享受,娱乐,5.47,0.74,1.0,1.45,4.47
421,建议,劝告,5.6,0.51,2.91,1.89,2.6899999999999995
422,编织,移动,0.0,0.0,0.0,0.0,0.0
423,运输,电梯,0.0,0.0,1.45,1.57,-1.45
424,留,保留,6.0,0.0,3.64,1.55,2.36
425,同意,争论,0.0,0.0,0.36,0.84,-0.36
426,选择,选举,4.33,0.9,2.73,1.75,1.6
427,假设,预测,4.33,0.9,4.82,0.42,-0.4900000000000002
428,欲望,想要,5.13,0.52,4.18,0.82,0.9500000000000002
429,赦免,原谅,5.13,0.52,3.82,1.76,1.31
430,啜,大口地吃,0.27,0.46,0.36,0.7,-0.08999999999999997
431,驱逐,离开,2.73,0.59,2.36,1.69,0.3700000000000001
432,坠落,伤害,0.33,0.62,0.55,1.35,-0.22000000000000003
